start_x,start_y,end_x,end_y,most_left,most_right,most_down,most_up,clean,priority,oneway
-75.673431,45.4081803,-75.674253,45.4078944,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6735305,45.4248509,-75.6722358,45.4233112,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7075189,45.4107042,-75.708542,45.4124672,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7154081,45.4276224,-75.7140114,45.4275139,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7119968,45.4090416,-75.7123917,45.4097118,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6541392,45.4234485,-75.6546298,45.4239741,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6798693,45.4295475,-75.6793528,45.4289347,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.696348,45.411869,-75.6946521,45.4125475,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6889391,45.4297516,-75.6890574,45.4298957,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7149652,45.4300607,-75.7149048,45.4300557,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6792768,45.4165619,-75.6798235,45.4167196,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6640371,45.4243496,-75.6639366,45.4237097,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.656074,45.4112081,-75.6555978,45.4117646,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6884469,45.4156257,-75.6889475,45.416219,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.69284,45.4108436,-75.6932093,45.4114877,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6699801,45.422017,-75.6708415,45.4216633,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.696364,45.415369,-75.6981207,45.4146562,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7027706,45.4109603,-75.7016623,45.409641,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7131046,45.4299136,-75.7121248,45.4298331,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6576771,45.4268352,-75.6575728,45.4261135,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6948602,45.4231625,-75.6947547,45.4232949,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7089519,45.4159632,-75.7092598,45.4155892,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6683193,45.4176406,-75.6668419,45.4173149,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6560938,45.4277734,-75.6577992,45.4276512,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.681517,45.4236868,-75.6829123,45.4253309,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6839429,45.411941,-75.6840895,45.4113481,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.696364,45.415369,-75.6957999,45.4147181,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6880815,45.4287163,-75.686368,45.4293735,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7089519,45.4159632,-75.7100282,45.4172197,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6574732,45.4205124,-75.6568186,45.4193553,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6894627,45.4105991,-75.6886124,45.4098986,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7298252,45.4093506,-75.7294318,45.409468,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6855077,45.4122553,-75.6860276,45.4128475,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7066334,45.4110795,-75.706945,45.4116143,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6952438,45.4140626,-75.6957999,45.4147181,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7023826,45.4190266,-75.702913,45.4196484,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6644846,45.4214376,-75.6638774,45.4203218,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7181932,45.4270098,-75.7182641,45.4276388,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7264742,45.4254129,-75.726578,45.4259369,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6649491,45.422342,-75.6652398,45.4229676,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6651132,45.4087724,-75.6654054,45.4087907,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6757564,45.4261082,-75.6771581,45.4277282,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6725677,45.4209268,-75.6739853,45.4225804,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6827658,45.4171648,-75.6840862,45.4166348,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7142058,45.4083824,-75.7119968,45.4090416,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6923544,45.4203508,-75.6925818,45.4203825,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6840011,45.4101248,-75.6837228,45.410241,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7199479,45.4269399,-75.7214162,45.4268736,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6910266,45.407668,-75.6912445,45.4080379,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6659319,45.4284952,-75.6659957,45.4289308,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6658064,45.4241056,-75.6668715,45.4239862,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6923952,45.4139811,-75.6918812,45.4133883,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6814248,45.4288942,-75.6809051,45.4282778,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6876049,45.4146479,-75.6870725,45.414056,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7126442,45.4129346,-75.711792,45.413299,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7123917,45.4097118,-75.7127932,45.4103754,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6533545,45.4092608,-75.6539245,45.4096726,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6801338,45.412713,-75.6797741,45.4121142,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6852095,45.4201265,-75.6847946,45.4199371,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6825616,45.4130252,-75.6822883,45.4134572,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.665066,45.4080377,-75.6649791,45.4086851,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.7232854,45.4276175,-75.7227181,45.4276385,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6978887,45.4103809,-75.6973601,45.4097545,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7214991,45.4275165,-75.7214162,45.4268736,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6773199,45.4145538,-75.6766093,45.4180824,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.6603572,45.4259329,-75.6602464,45.4252394,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6691762,45.416843,-75.6709292,45.4156671,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6837633,45.4114286,-75.6839322,45.4116346,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6875372,45.4280167,-75.6887463,45.4274885,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.674391,45.4244876,-75.6735305,45.4248509,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6780237,45.4273629,-75.6766368,45.4257282,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7016623,45.409641,-75.7011634,45.4090143,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7086887,45.4103394,-75.7082139,45.4104739,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6516927,45.4281007,-75.6527801,45.4280278,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.706612,45.4129487,-75.7061926,45.4122261,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6889744,45.4193384,-75.6895471,45.4199979,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7006572,45.4084011,-75.7031719,45.4073489,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6774414,45.4190071,-75.6773509,45.4189616,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6779789,45.4209177,-75.6788663,45.4205271,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6801338,45.412713,-75.682756,45.4117514,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6565965,45.4185202,-75.6566984,45.4193982,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.7140341,45.429988,-75.7149048,45.4300557,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6628073,45.4273005,-75.6624802,45.4273219,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7054505,45.4071183,-75.7060495,45.4068697,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7182641,45.4276388,-75.7192343,45.4276071,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6668084,45.4262093,-75.6672062,45.4270113,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7101286,45.4119299,-75.7096974,45.4120525,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6649791,45.4086851,-75.6649472,45.4087599,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6826928,45.4223122,-75.681923,45.4226739,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6824801,45.411279,-75.682756,45.4117514,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6894627,45.4105991,-75.6920736,45.4094923,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6784052,45.4177352,-75.6757333,45.4173826,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.6546298,45.4239741,-75.6545767,45.4236617,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6552756,45.4278383,-75.6550378,45.4278558,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6754168,45.4284618,-75.6745385,45.4288322,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6658064,45.4241056,-75.6655592,45.4236005,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6573424,45.4223603,-75.6567405,45.4229639,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7298252,45.4093506,-75.728945,45.4078049,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7239206,45.4280161,-75.7242314,45.4283471,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6890219,45.407585,-75.6882699,45.4078877,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.682196,45.4164494,-75.6828602,45.4154099,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7237453,45.4081757,-75.7243544,45.407971,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6975099,45.4167001,-75.6988532,45.4161539,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6939451,45.4141402,-75.6942302,45.4144804,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6949459,45.4137216,-75.6952438,45.4140626,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6796855,45.4158197,-75.6802806,45.4147893,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.710646,45.4272397,-75.7140114,45.4275139,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7192928,45.4068526,-75.7142058,45.4083824,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.713926,45.4079215,-75.7142058,45.4083824,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6788293,45.4307982,-75.6803845,45.4301541,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7242314,45.4283471,-75.7233256,45.4283885,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6731745,45.4306652,-75.6741872,45.4302694,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6856095,45.4154495,-75.6853774,45.4151854,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6860895,45.4228916,-75.6861698,45.4224327,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6672062,45.4270113,-75.6675576,45.4277405,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.691281,45.4217616,-75.6928803,45.4211157,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.704907,45.42049,-75.7059627,45.4201014,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.704722,45.4096921,-75.7036745,45.4078891,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6946721,45.4134035,-75.6949459,45.4137216,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6735305,45.4248509,-75.674391,45.4244876,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7234561,45.4297597,-75.7253054,45.4296926,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7160139,45.4284233,-75.7173648,45.4283573,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6639366,45.4237097,-75.6640371,45.4243496,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6570014,45.4106202,-75.6572998,45.410107,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6765023,45.4104102,-75.6739124,45.4108359,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.709402,45.41008,-75.7088307,45.4091223,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6809775,45.4217336,-75.6801762,45.422069,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6643647,45.4087149,-75.6645435,45.4087346,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.683479,45.428841,-75.6849698,45.4282205,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7114134,45.4190267,-75.7120305,45.4188303,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6960333,45.428667,-75.6965578,45.4292748,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6773018,45.4190599,-75.6774414,45.4190071,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6997545,45.4193562,-75.6990653,45.4185324,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6788421,45.42832,-75.6793528,45.4289347,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6864511,45.4116547,-75.6873796,45.4112899,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.7016127,45.4123176,-75.7021664,45.4129698,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7184045,45.4290026,-75.7185662,45.4306491,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6759829,45.4092497,-75.6749707,45.4091168,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7152069,45.4288546,-75.7142522,45.4287663,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6814739,45.4149685,-75.6803517,45.4168527,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6526394,45.4271809,-75.6525478,45.4264693,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6873796,45.4112899,-75.6887225,45.4108933,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.7163801,45.4092942,-75.7178012,45.4088725,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6574838,45.425445,-75.6573823,45.4248211,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6782784,45.415499,-75.678754,45.4160983,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6740145,45.4072649,-75.6744041,45.407779,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7147206,45.4162184,-75.7126442,45.4129346,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7077514,45.4073163,-75.7088307,45.4091223,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7131954,45.4110476,-75.7117413,45.4114651,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6798235,45.4167196,-75.6789948,45.4182648,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7061926,45.4122261,-75.7057522,45.4114673,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6891924,45.4222514,-75.685022,45.4202561,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6559932,45.4143063,-75.659671,45.412838,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7163885,45.4262574,-75.716258,45.4270963,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6675576,45.4277405,-75.665824,45.427859,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.665824,45.427859,-75.6657344,45.4271003,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6555092,45.4221744,-75.6555225,45.4218536,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6939399,45.4073292,-75.6937756,45.408801,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6980406,45.4173166,-75.6985455,45.4179236,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7154094,45.4103615,-75.7131954,45.4110476,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6894464,45.4254851,-75.6880183,45.4260939,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6735305,45.4248509,-75.6726582,45.4252242,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6779786,45.4071335,-75.6786512,45.4082848,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.704907,45.42049,-75.7039606,45.4209001,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6952745,45.4106362,-75.6958069,45.4112501,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6820324,45.4256844,-75.6829123,45.4253309,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6882608,45.4241297,-75.6876214,45.4232634,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.7180272,45.4251314,-75.7181414,45.4261896,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6793528,45.4289347,-75.6798693,45.4295475,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6774414,45.4190071,-75.6777522,45.4188835,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6708415,45.4216633,-75.6701816,45.4208655,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6841668,45.4109623,-75.6862913,45.4100312,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6894464,45.4254851,-75.6891033,45.4264432,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6770189,45.4074161,-75.6779786,45.4071335,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6777522,45.4188835,-75.6785462,45.4178572,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6773515,45.4232487,-75.6763324,45.4236738,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7217786,45.4305346,-75.7208706,45.4305691,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7233256,45.4283885,-75.7233834,45.429093,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7195478,45.423204,-75.7178636,45.4204805,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6865488,45.4134525,-75.6862443,45.4130915,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6874693,45.4069169,-75.6866827,45.4072437,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6557022,45.4121644,-75.6560634,45.4119485,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.7150026,45.4097012,-75.7162687,45.4093267,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7232464,45.4259659,-75.723723,45.4259539,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6722358,45.4233112,-75.6735305,45.4248509,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6986532,45.4158995,-75.6988532,45.4161539,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7142009,45.4247379,-75.7142268,45.4246194,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6755136,45.4114477,-75.6761492,45.4125501,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7074086,45.4143215,-75.7070754,45.4137472,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6999086,45.4226453,-75.6988338,45.421406,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6660926,45.4295927,-75.6659957,45.4289308,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6550592,45.4262991,-75.6575728,45.4261135,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7217786,45.4305346,-75.7217275,45.4300426,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7215958,45.4285135,-75.7221319,45.4284741,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7174009,45.4082006,-75.7163949,45.4085151,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6899256,45.4142163,-75.6900301,45.4143368,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6865347,45.4267384,-75.6870332,45.4273482,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6655592,45.4236005,-75.6652398,45.4229676,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7242314,45.4283471,-75.7239206,45.4280161,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6919574,45.4081314,-75.6914067,45.4083229,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.695101,45.4201791,-75.6930421,45.4210407,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6897942,45.4171952,-75.691792,45.4163671,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7027285,45.4136548,-75.7011993,45.4142849,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7208706,45.4305691,-75.7203154,45.4305918,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6518027,45.4235428,-75.6521522,45.4239768,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7071453,45.4120135,-75.706945,45.4116143,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6566984,45.4193982,-75.6571474,45.4204144,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.684763,45.4274937,-75.6842336,45.4268931,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6877426,45.423927,-75.6875591,45.4250256,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6652398,45.4229676,-75.6655592,45.4236005,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7006849,45.4170315,-75.7012096,45.417655,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6829823,45.4282481,-75.684763,45.4274937,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6824384,45.4301457,-75.680879,45.4307864,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6619373,45.4217649,-75.6644846,45.4214376,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6844436,45.4112818,-75.6841152,45.4112487,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6640371,45.4243496,-75.6658516,45.4242062,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6831516,45.4241299,-75.6840766,45.4237598,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.695498,45.4175442,-75.6975099,45.4167001,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7117413,45.4114651,-75.711792,45.413299,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6853774,45.4151854,-75.6823359,45.4164705,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6983053,45.4207966,-75.7002582,45.4199413,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6865347,45.4267384,-75.6877434,45.4262149,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6984069,45.4085108,-75.6989192,45.4091099,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7075189,45.4107042,-75.7082139,45.4104739,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.662033,45.4100007,-75.6620557,45.4103931,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6921069,45.4269804,-75.6940521,45.4263086,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6845343,45.4184864,-75.6842707,45.4181606,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.674391,45.4244876,-75.6757564,45.4261082,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6559346,45.4230209,-75.655968,45.4236479,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6833073,45.4099173,-75.6837228,45.410241,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6550592,45.4262991,-75.6549884,45.4256325,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7288105,45.4240941,-75.7280251,45.4239592,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6890219,45.407585,-75.6906088,45.4069561,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6780237,45.4273629,-75.6790603,45.4269287,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6668419,45.4173149,-75.6683193,45.4176406,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6920736,45.4094923,-75.6937756,45.408801,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6761492,45.4125501,-75.6752944,45.4128907,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.655968,45.4236479,-75.6574185,45.4229149,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6582796,45.4213436,-75.6621937,45.4244795,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.7183362,45.4283175,-75.7173648,45.4283573,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6866125,45.423744,-75.6860895,45.4228916,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7287665,45.4094109,-75.7280357,45.4093352,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
